,Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,SCA,GCA,PassLive,PassLive,Sh,SoT,Dist,FK,PK,np:G-xG,Season,Team
10,2021-11-05,20:00,Matchweek 11,Fri,Home,W,1,0,Aston Villa,0.6,0.6,56,30178.0,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,17.0,2.0,13.0,2.0,9.0,3.0,15.6,0.0,0,0.4,2021,Southampton
11,2021-11-20,15:00,Matchweek 12,Sat,Away,L,1,2,Norwich City,1.0,0.5,62,26885.0,James Ward-Prowse,4-4-2,Martin Atkinson,Match Report,,27.0,2.0,21.0,1.0,17.0,5.0,18.8,0.0,0,0.0,2021,Southampton
12,2021-11-27,15:00,Matchweek 13,Sat,Away,L,0,4,Liverpool,1.0,2.9,36,53040.0,James Ward-Prowse,3-4-3,Andre Marriner,Match Report,,9.0,0.0,6.0,0.0,7.0,3.0,10.5,0.0,0,-1.0,2021,Southampton
13,2021-12-01,19:30,Matchweek 14,Wed,Home,D,2,2,Leicester City,1.5,1.5,45,26951.0,James Ward-Prowse,4-4-2,Robert Jones,Match Report,,25.0,3.0,21.0,2.0,15.0,7.0,14.9,0.0,0,0.5,2021,Southampton
14,2021-12-04,15:00,Matchweek 15,Sat,Home,D,1,1,Brighton,1.6,1.6,44,28706.0,James Ward-Prowse,4-4-2,Anthony Taylor,Match Report,,26.0,2.0,18.0,1.0,14.0,4.0,17.6,1.0,0,-0.6,2021,Southampton
15,2021-12-11,15:00,Matchweek 16,Sat,Away,L,0,3,Arsenal,0.6,1.8,39,59653.0,James Ward-Prowse,4-4-2,Jarred Gillett,Match Report,,18.0,0.0,10.0,0.0,11.0,6.0,22.1,3.0,0,-0.6,2021,Southampton
16,2021-12-15,19:30,Matchweek 17,Wed,Away,D,2,2,Crystal Palace,0.6,1.2,41,22861.0,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,,24.0,3.0,10.0,1.0,15.0,4.0,21.3,1.0,0,1.4,2021,Southampton
17,2021-12-26,15:00,Matchweek 19,Sun,Away,W,3,2,West Ham,1.2,1.6,44,41027.0,James Ward-Prowse,4-1-4-1,Kevin Friend,Match Report,,21.0,6.0,15.0,2.0,10.0,5.0,22.8,0.0,1,1.6,2021,Southampton
18,2021-12-28,15:00,Matchweek 20,Tue,Home,D,1,1,Tottenham,0.4,2.3,35,31304.0,James Ward-Prowse,5-3-2,Anthony Taylor,Match Report,,12.0,2.0,8.0,1.0,9.0,2.0,20.7,0.0,0,0.6,2021,Southampton
19,2022-01-11,19:45,Matchweek 18,Tue,Home,W,4,1,Brentford,1.4,0.5,48,27383.0,James Ward-Prowse,3-5-2,Stuart Attwell,Match Report,,20.0,5.0,17.0,4.0,12.0,6.0,17.9,0.0,0,1.6,2021,Southampton
20,2022-01-15,15:00,Matchweek 22,Sat,Away,L,1,3,Wolves,0.8,2.5,57,30057.0,James Ward-Prowse,3-5-2,Michael Salisbury,Match Report,,23.0,1.0,17.0,0.0,13.0,10.0,20.4,2.0,0,0.2,2021,Southampton
21,2022-01-22,17:30,Matchweek 23,Sat,Home,D,1,1,Manchester City,0.8,1.8,26,31178.0,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,,10.0,2.0,5.0,2.0,7.0,3.0,11.0,0.0,0,0.2,2021,Southampton
22,2022-02-09,19:45,Matchweek 24,Wed,Away,W,3,2,Tottenham,2.2,1.4,52,54012.0,James Ward-Prowse,4-4-2,David Coote,Match Report,,36.0,5.0,21.0,5.0,23.0,9.0,16.8,0.0,0,0.8,2021,Southampton
23,2022-02-12,12:30,Matchweek 25,Sat,Away,D,1,1,Manchester Utd,0.8,2.1,47,73084.0,James Ward-Prowse,4-4-2,Stuart Attwell,Match Report,,24.0,2.0,19.0,2.0,13.0,4.0,21.1,0.0,0,0.2,2021,Southampton
24,2022-02-19,15:00,Matchweek 26,Sat,Home,W,2,0,Everton,2.5,0.3,55,31312.0,James Ward-Prowse,4-4-2,Andy Madley,Match Report,,32.0,4.0,27.0,4.0,19.0,11.0,15.4,1.0,0,-0.5,2021,Southampton
25,2022-02-25,20:00,Matchweek 27,Fri,Home,W,2,0,Norwich City,2.6,0.6,58,31182.0,James Ward-Prowse,4-4-2,Simon Hooper,Match Report,,40.0,2.0,25.0,0.0,27.0,9.0,15.9,1.0,0,-0.6,2021,Southampton
26,2022-03-05,15:00,Matchweek 28,Sat,Away,L,0,4,Aston Villa,1.1,2.5,62,41855.0,James Ward-Prowse,4-4-2,Peter Bankes,Match Report,,19.0,0.0,16.0,0.0,11.0,1.0,19.1,1.0,0,-1.1,2021,Southampton
27,2022-03-10,19:30,Matchweek 21,Thu,Home,L,1,2,Newcastle Utd,1.1,0.6,67,30056.0,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,,24.0,1.0,17.0,0.0,14.0,5.0,13.9,0.0,0,-0.1,2021,Southampton
28,2022-03-13,14:00,Matchweek 29,Sun,Home,L,1,2,Watford,1.4,1.7,63,28863.0,James Ward-Prowse,4-4-2,Graham Scott,Match Report,,23.0,2.0,11.0,1.0,13.0,6.0,12.8,1.0,0,-0.4,2021,Southampton
29,2022-04-02,15:00,Matchweek 31,Sat,Away,D,1,1,Leeds United,1.4,1.2,44,36580.0,James Ward-Prowse,4-3-1-2,Anthony Taylor,Match Report,,24.0,2.0,17.0,0.0,14.0,5.0,16.4,1.0,0,-0.4,2021,Southampton
30,2022-04-09,15:00,Matchweek 32,Sat,Home,L,0,6,Chelsea,0.5,4.2,30,31359.0,James Ward-Prowse,4-4-2,Kevin Friend,Match Report,,7.0,0.0,6.0,0.0,4.0,1.0,17.0,0.0,0,-0.5,2021,Southampton
31,2022-04-16,15:00,Matchweek 33,Sat,Home,W,1,0,Arsenal,0.8,1.7,25,31465.0,James Ward-Prowse,3-4-3,Peter Bankes,Match Report,,11.0,2.0,6.0,2.0,9.0,3.0,15.9,1.0,0,0.2,2021,Southampton
32,2022-04-21,19:45,Matchweek 30,Thu,Away,L,0,2,Burnley,0.9,1.5,56,17384.0,James Ward-Prowse,3-1-4-2,Stuart Attwell,Match Report,,20.0,0.0,13.0,0.0,11.0,3.0,15.1,1.0,0,-0.9,2021,Southampton
33,2022-04-24,14:00,Matchweek 34,Sun,Away,D,2,2,Brighton,0.9,1.7,52,31335.0,James Ward-Prowse,4-4-2,Robert Jones,Match Report,,35.0,4.0,28.0,3.0,18.0,5.0,20.4,1.0,0,1.1,2021,Southampton
34,2022-04-30,15:00,Matchweek 35,Sat,Home,L,1,2,Crystal Palace,0.6,1.1,38,31359.0,James Ward-Prowse,4-4-2,Jarred Gillett,Match Report,,15.0,1.0,11.0,0.0,8.0,3.0,16.4,0.0,0,0.4,2021,Southampton
35,2022-05-07,15:00,Matchweek 36,Sat,Away,L,0,3,Brentford,1.4,2.6,59,17051.0,James Ward-Prowse,4-4-2,Michael Salisbury,Match Report,,36.0,0.0,27.0,0.0,19.0,4.0,18.8,2.0,0,-1.4,2021,Southampton
36,2022-05-17,19:45,Matchweek 37,Tue,Home,L,1,2,Liverpool,0.1,1.3,30,31588.0,James Ward-Prowse,5-4-1,Martin Atkinson,Match Report,,7.0,2.0,5.0,2.0,4.0,2.0,25.2,1.0,0,0.9,2021,Southampton
37,2022-05-22,16:00,Matchweek 38,Sun,Away,L,1,4,Leicester City,1.1,3.4,49,32003.0,James Ward-Prowse,4-4-2,Jonathan Moss,Match Report,,12.0,2.0,9.0,0.0,6.0,1.0,18.9,1.0,1,-0.4,2021,Southampton
0,2021-08-14,15:00,Matchweek 1,Sat,Home,W,3,1,Southampton,2.4,0.8,48,38487.0,Séamus Coleman,4-2-3-1,Andy Madley,Match Report,,26.0,5.0,24.0,5.0,14.0,6.0,12.5,1.0,0,0.6,2021,Everton
1,2021-08-21,15:00,Matchweek 2,Sat,Away,D,2,2,Leeds United,1.8,1.2,31,36293.0,Séamus Coleman,4-4-1-1,Darren England,Match Report,,27.0,3.0,20.0,2.0,16.0,7.0,20.9,0.0,1,0.0,2021,Everton
2,2021-08-28,15:00,Matchweek 3,Sat,Away,W,2,0,Brighton,1.4,0.7,35,30548.0,Séamus Coleman,4-4-1-1,Jonathan Moss,Match Report,,22.0,4.0,18.0,3.0,13.0,4.0,21.2,0.0,1,0.4,2021,Everton
3,2021-09-13,20:00,Matchweek 4,Mon,Home,W,3,1,Burnley,1.4,1.0,52,30000.0,Séamus Coleman,3-4-3,Martin Atkinson,Match Report,,23.0,6.0,17.0,6.0,14.0,6.0,19.5,1.0,0,1.6,2021,Everton
4,2021-09-18,17:30,Matchweek 5,Sat,Away,L,0,3,Aston Villa,0.7,0.8,45,41888.0,Lucas Digne,4-4-1-1,Craig Pawson,Match Report,,21.0,0.0,13.0,0.0,11.0,1.0,16.2,1.0,0,-0.7,2021,Everton
5,2021-09-25,15:00,Matchweek 6,Sat,Home,W,2,0,Norwich City,1.9,0.5,47,38821.0,Lucas Digne,4-4-1-1,David Coote,Match Report,,19.0,3.0,13.0,1.0,10.0,3.0,18.8,0.0,1,-0.1,2021,Everton
6,2021-10-02,12:30,Matchweek 7,Sat,Away,D,1,1,Manchester Utd,1.3,1.0,28,73128.0,Lucas Digne,4-4-1-1,Michael Oliver,Match Report,,23.0,2.0,16.0,1.0,12.0,2.0,14.5,0.0,0,-0.3,2021,Everton
7,2021-10-17,14:00,Matchweek 8,Sun,Home,L,0,1,West Ham,0.9,1.2,39,39132.0,Séamus Coleman,4-4-1-1,Stuart Attwell,Match Report,,25.0,0.0,21.0,0.0,15.0,2.0,14.7,0.0,0,-0.9,2021,Everton
8,2021-10-23,15:00,Matchweek 9,Sat,Home,L,2,5,Watford,1.5,3.7,49,38834.0,Séamus Coleman,4-4-1-1,Graham Scott,Match Report,,30.0,4.0,22.0,4.0,15.0,4.0,15.7,0.0,0,0.5,2021,Everton
9,2021-11-01,20:00,Matchweek 10,Mon,Away,L,1,2,Wolves,1.5,1.7,39,30617.0,Séamus Coleman,4-4-2,Martin Atkinson,Match Report,,24.0,1.0,17.0,0.0,14.0,5.0,15.7,0.0,0,-0.5,2021,Everton
10,2021-11-07,14:00,Matchweek 11,Sun,Home,D,0,0,Tottenham,0.6,0.7,45,39059.0,Séamus Coleman,4-4-1-1,Chris Kavanagh,Match Report,,18.0,0.0,13.0,0.0,12.0,2.0,18.3,0.0,0,-0.6,2021,Everton
11,2021-11-21,14:00,Matchweek 12,Sun,Away,L,0,3,Manchester City,0.2,2.5,23,52571.0,Séamus Coleman,4-4-1-1,Stuart Attwell,Match Report,,7.0,0.0,6.0,0.0,4.0,1.0,15.5,1.0,0,-0.2,2021,Everton
12,2021-11-28,14:00,Matchweek 13,Sun,Away,L,0,1,Brentford,1.0,1.2,60,16957.0,Séamus Coleman,4-4-1-1,Darren England,Match Report,,25.0,0.0,19.0,0.0,14.0,5.0,16.6,1.0,0,-1.0,2021,Everton
13,2021-12-01,20:15,Matchweek 14,Wed,Home,L,1,4,Liverpool,0.7,2.4,33,39641.0,Séamus Coleman,4-4-2,Paul Tierney,Match Report,,12.0,2.0,9.0,2.0,8.0,2.0,20.8,1.0,0,0.3,2021,Everton
14,2021-12-06,20:00,Matchweek 15,Mon,Home,W,2,1,Arsenal,0.9,1.0,37,38906.0,Séamus Coleman,4-4-1-1,Mike Dean,Match Report,,17.0,3.0,11.0,1.0,11.0,5.0,17.1,0.0,0,1.1,2021,Everton
15,2021-12-12,16:30,Matchweek 16,Sun,Away,L,1,3,Crystal Palace,1.0,1.8,39,24066.0,Séamus Coleman,4-1-4-1,Andy Madley,Match Report,,20.0,1.0,15.0,0.0,12.0,6.0,20.5,1.0,0,0.0,2021,Everton
16,2021-12-16,19:45,Matchweek 17,Thu,Away,D,1,1,Chelsea,0.6,2.9,20,13933.0,Michael Keane,5-4-1,Michael Oliver,Match Report,,8.0,2.0,6.0,0.0,5.0,3.0,21.1,0.0,0,0.4,2021,Everton
17,2022-01-02,14:00,Matchweek 21,Sun,Home,L,2,3,Brighton,1.6,1.7,50,38203.0,Séamus Coleman,5-4-1,John Brooks,Match Report,,31.0,4.0,21.0,4.0,16.0,6.0,17.9,0.0,0,1.1,2021,Everton
18,2022-01-15,15:00,Matchweek 22,Sat,Away,L,1,2,Norwich City,0.6,1.0,59,26629.0,Séamus Coleman,4-4-2,Andy Madley,Match Report,,24.0,2.0,17.0,2.0,12.0,5.0,17.0,1.0,0,0.4,2021,Everton
19,2022-01-22,12:30,Matchweek 23,Sat,Home,L,0,1,Aston Villa,1.6,0.8,50,38203.0,Yerry Mina,4-4-2,Craig Pawson,Match Report,,24.0,0.0,13.0,0.0,15.0,0.0,14.1,2.0,0,-1.6,2021,Everton
20,2022-02-08,19:45,Matchweek 24,Tue,Away,L,1,3,Newcastle Utd,0.7,1.9,60,52186.0,Séamus Coleman,3-4-3,Anthony Taylor,Match Report,,20.0,0.0,13.0,0.0,11.0,2.0,19.1,1.0,0,-0.7,2021,Everton
21,2022-02-12,15:00,Matchweek 25,Sat,Home,W,3,0,Leeds United,2.7,0.3,42,39150.0,Séamus Coleman,4-4-2,Graham Scott,Match Report,,35.0,2.0,26.0,0.0,21.0,10.0,18.2,0.0,0,0.3,2021,Everton
22,2022-02-19,15:00,Matchweek 26,Sat,Away,L,0,2,Southampton,0.3,2.5,45,31312.0,Séamus Coleman,4-4-2,Andy Madley,Match Report,,11.0,0.0,8.0,0.0,9.0,0.0,23.4,0.0,0,-0.3,2021,Everton
23,2022-02-26,17:30,Matchweek 27,Sat,Home,L,0,1,Manchester City,0.5,1.8,33,39105.0,Séamus Coleman,4-3-3,Paul Tierney,Match Report,,11.0,0.0,9.0,0.0,6.0,2.0,19.1,1.0,0,-0.5,2021,Everton
24,2022-03-07,20:00,Matchweek 28,Mon,Away,L,0,5,Tottenham,0.2,2.5,45,59647.0,Séamus Coleman,4-2-3-1,Stuart Attwell,Match Report,,12.0,0.0,10.0,0.0,6.0,0.0,22.5,1.0,0,-0.2,2021,Everton
25,2022-03-13,14:00,Matchweek 29,Sun,Home,L,0,1,Wolves,0.4,0.8,39,39112.0,Séamus Coleman,3-4-3,Michael Oliver,Match Report,,12.0,0.0,9.0,0.0,7.0,2.0,20.5,1.0,0,-0.4,2021,Everton
26,2022-03-17,19:45,Matchweek 20,Thu,Home,W,1,0,Newcastle Utd,0.7,0.9,39,39068.0,Séamus Coleman,4-2-3-1,Craig Pawson,Match Report,,17.0,2.0,9.0,2.0,9.0,3.0,17.2,1.0,0,0.3,2021,Everton
27,2022-04-03,14:00,Matchweek 31,Sun,Away,L,1,2,West Ham,0.7,1.2,45,59953.0,Michael Keane,4-3-3,Michael Oliver,Match Report,,24.0,2.0,21.0,2.0,13.0,2.0,18.7,0.0,0,0.3,2021,Everton
28,2022-04-06,19:30,Matchweek 19,Wed,Away,L,2,3,Burnley,2.4,2.0,48,19830.0,Jordan Pickford,4-3-3,Mike Dean,Match Report,,25.0,4.0,18.0,2.0,14.0,2.0,19.5,0.0,2,-0.8,2021,Everton
29,2022-04-09,12:30,Matchweek 32,Sat,Home,W,1,0,Manchester Utd,0.4,0.8,33,39080.0,Séamus Coleman,4-3-3,Jonathan Moss,Match Report,,7.0,0.0,4.0,0.0,7.0,3.0,18.3,0.0,0,0.6,2021,Everton
30,2022-04-20,19:45,Matchweek 18,Wed,Home,D,1,1,Leicester City,1.8,0.9,37,39153.0,Séamus Coleman,4-3-3,David Coote,Match Report,,24.0,2.0,16.0,2.0,13.0,3.0,14.7,0.0,0,-0.8,2021,Everton
31,2022-04-24,16:30,Matchweek 34,Sun,Away,L,0,2,Liverpool,0.4,1.7,18,53213.0,Séamus Coleman,4-3-3,Stuart Attwell,Match Report,,13.0,0.0,7.0,0.0,9.0,1.0,19.1,1.0,0,-0.4,2021,Everton
32,2022-05-01,14:00,Matchweek 35,Sun,Home,W,1,0,Chelsea,0.8,0.8,23,39256.0,Séamus Coleman,5-4-1,Kevin Friend,Match Report,,15.0,0.0,11.0,0.0,9.0,4.0,17.8,1.0,0,0.2,2021,Everton
33,2022-05-08,14:00,Matchweek 36,Sun,Away,W,2,1,Leicester City,1.1,1.5,34,32001.0,Séamus Coleman,5-4-1,Craig Pawson,Match Report,,17.0,3.0,11.0,1.0,10.0,4.0,13.8,0.0,0,0.9,2021,Everton
34,2022-05-11,19:45,Matchweek 30,Wed,Away,D,0,0,Watford,0.7,0.3,52,20653.0,Séamus Coleman,5-4-1,Mike Dean,Match Report,,24.0,0.0,17.0,0.0,16.0,5.0,16.8,0.0,0,-0.7,2021,Everton
35,2022-05-15,16:30,Matchweek 37,Sun,Home,L,2,3,Brentford,2.1,1.4,28,38819.0,Séamus Coleman,3-4-3,Michael Oliver,Match Report,,16.0,3.0,7.0,1.0,9.0,4.0,17.4,0.0,1,-0.3,2021,Everton
36,2022-05-19,19:45,Matchweek 33,Thu,Home,W,3,2,Crystal Palace,0.8,1.1,43,38448.0,Séamus Coleman,3-4-3,Anthony Taylor,Match Report,,21.0,6.0,16.0,3.0,12.0,6.0,18.5,1.0,0,2.2,2021,Everton
37,2022-05-22,16:00,Matchweek 38,Sun,Away,L,1,5,Arsenal,1.1,4.2,27,60201.0,Asmir Begović,5-4-1,Andre Marriner,Match Report,,12.0,2.0,10.0,2.0,6.0,2.0,17.7,0.0,0,-0.1,2021,Everton
0,2021-08-14,12:30,Matchweek 1,Sat,Away,L,1,5,Manchester Utd,0.5,1.5,51,72732.0,Liam Cooper,4-1-4-1,Paul Tierney,Match Report,,18.0,2.0,10.0,1.0,10.0,3.0,21.3,0.0,0,0.5,2021,LeedsUnited
1,2021-08-21,15:00,Matchweek 2,Sat,Home,D,2,2,Everton,1.2,1.8,69,36293.0,Liam Cooper,3-3-3-1,Darren England,Match Report,,30.0,4.0,18.0,3.0,17.0,4.0,20.9,0.0,0,0.8,2021,LeedsUnited
2,2021-08-29,14:00,Matchweek 3,Sun,Away,D,1,1,Burnley,1.2,1.0,64,20000.0,Liam Cooper,3-3-3-1,Michael Oliver,Match Report,,22.0,1.0,14.0,0.0,12.0,2.0,16.1,0.0,0,-0.2,2021,LeedsUnited
3,2021-09-12,16:30,Matchweek 4,Sun,Home,L,0,3,Liverpool,1.2,4.3,44,36507.0,Liam Cooper,4-1-4-1,Craig Pawson,Match Report,,16.0,0.0,12.0,0.0,9.0,4.0,15.2,0.0,0,-1.2,2021,LeedsUnited
4,2021-09-17,20:00,Matchweek 5,Fri,Away,D,1,1,Newcastle Utd,1.5,1.3,65,50407.0,Liam Cooper,4-1-4-1,Mike Dean,Match Report,,38.0,2.0,29.0,2.0,22.0,9.0,20.4,0.0,0,-0.5,2021,LeedsUnited
5,2021-09-25,15:00,Matchweek 6,Sat,Home,L,1,2,West Ham,1.2,1.6,53,36417.0,Liam Cooper,4-1-4-1,Kevin Friend,Match Report,,26.0,2.0,21.0,2.0,15.0,5.0,19.5,0.0,0,-0.2,2021,LeedsUnited
6,2021-10-02,15:00,Matchweek 7,Sat,Home,W,1,0,Watford,1.3,0.2,66,36261.0,Liam Cooper,4-1-4-1,Simon Hooper,Match Report,,33.0,2.0,27.0,2.0,20.0,3.0,18.8,1.0,0,-0.3,2021,LeedsUnited
7,2021-10-16,15:00,Matchweek 8,Sat,Away,L,0,1,Southampton,0.2,1.9,54,30506.0,Liam Cooper,3-3-3-1,David Coote,Match Report,,3.0,0.0,2.0,0.0,3.0,0.0,21.7,0.0,0,-0.2,2021,LeedsUnited
8,2021-10-23,15:00,Matchweek 9,Sat,Home,D,1,1,Wolves,1.6,0.9,62,36475.0,Liam Cooper,4-4-1-1,Robert Jones,Match Report,,33.0,2.0,19.0,0.0,17.0,3.0,19.2,0.0,1,-0.8,2021,LeedsUnited
9,2021-10-31,14:00,Matchweek 10,Sun,Away,W,2,1,Norwich City,0.7,0.8,52,26913.0,Liam Cooper,3-3-3-1,Anthony Taylor,Match Report,,22.0,3.0,14.0,2.0,13.0,5.0,20.9,0.0,0,1.3,2021,LeedsUnited
10,2021-11-07,14:00,Matchweek 11,Sun,Home,D,1,1,Leicester City,1.3,0.7,56,36478.0,Liam Cooper,4-2-3-1,Darren England,Match Report,,32.0,2.0,23.0,1.0,18.0,5.0,17.7,1.0,0,-0.3,2021,LeedsUnited
11,2021-11-21,16:30,Matchweek 12,Sun,Away,L,1,2,Tottenham,1.4,2.1,57,58989.0,Liam Cooper,3-3-3-1,Andre Marriner,Match Report,,26.0,2.0,17.0,1.0,18.0,7.0,21.4,1.0,0,-0.4,2021,LeedsUnited
12,2021-11-27,17:30,Matchweek 13,Sat,Away,D,0,0,Brighton,0.6,2.1,43,31166.0,Liam Cooper,4-2-3-1,Craig Pawson,Match Report,,17.0,0.0,13.0,0.0,11.0,4.0,17.4,1.0,0,-0.6,2021,LeedsUnited
13,2021-11-30,20:15,Matchweek 14,Tue,Home,W,1,0,Crystal Palace,1.4,1.1,61,35558.0,Liam Cooper,4-1-4-1,Kevin Friend,Match Report,,25.0,1.0,18.0,0.0,14.0,2.0,20.1,0.0,1,-0.6,2021,LeedsUnited
14,2021-12-05,14:00,Matchweek 15,Sun,Home,D,2,2,Brentford,1.2,1.0,63,35639.0,Liam Cooper,3-4-3,David Coote,Match Report,,23.0,3.0,16.0,2.0,13.0,6.0,17.3,0.0,0,0.8,2021,LeedsUnited
15,2021-12-11,15:00,Matchweek 16,Sat,Away,L,2,3,Chelsea,1.4,2.5,43,39959.0,Luke Ayling,4-3-1-2,Chris Kavanagh,Match Report,,22.0,4.0,13.0,2.0,11.0,4.0,19.4,2.0,1,0.3,2021,LeedsUnited
16,2021-12-14,20:00,Matchweek 17,Tue,Away,L,0,7,Manchester City,0.3,3.1,37,52401.0,Luke Ayling,4-2-3-1,Paul Tierney,Match Report,,12.0,0.0,10.0,0.0,6.0,3.0,25.3,1.0,0,-0.3,2021,LeedsUnited
17,2021-12-18,17:30,Matchweek 18,Sat,Home,L,1,4,Arsenal,1.6,3.5,51,36166.0,Luke Ayling,4-2-3-1,Andre Marriner,Match Report,,16.0,2.0,12.0,1.0,8.0,1.0,24.8,0.0,1,-0.8,2021,LeedsUnited
18,2022-01-02,14:00,Matchweek 21,Sun,Home,W,3,1,Burnley,1.9,1.0,55,36083.0,Luke Ayling,3-4-3,Paul Tierney,Match Report,,36.0,5.0,29.0,4.0,22.0,7.0,18.9,0.0,0,1.1,2021,LeedsUnited
19,2022-01-16,14:00,Matchweek 22,Sun,Away,W,3,2,West Ham,2.2,2.4,52,59951.0,Luke Ayling,4-1-4-1,Mike Dean,Match Report,,34.0,5.0,24.0,2.0,18.0,5.0,16.8,2.0,0,0.8,2021,LeedsUnited
20,2022-01-22,15:00,Matchweek 23,Sat,Home,L,0,1,Newcastle Utd,0.7,0.9,62,36405.0,Luke Ayling,4-2-3-1,Chris Kavanagh,Match Report,,20.0,0.0,15.0,0.0,13.0,4.0,16.1,0.0,0,-0.7,2021,LeedsUnited
21,2022-02-09,20:00,Matchweek 24,Wed,Away,D,3,3,Aston Villa,1.8,1.6,60,41927.0,Luke Ayling,4-2-3-1,Jarred Gillett,Match Report,,29.0,5.0,19.0,4.0,16.0,7.0,13.9,0.0,0,1.2,2021,LeedsUnited
22,2022-02-12,15:00,Matchweek 25,Sat,Away,L,0,3,Everton,0.3,2.7,58,39150.0,Luke Ayling,3-3-3-1,Graham Scott,Match Report,,14.0,0.0,12.0,0.0,7.0,0.0,24.1,0.0,0,-0.3,2021,LeedsUnited
23,2022-02-20,14:00,Matchweek 26,Sun,Home,L,2,4,Manchester Utd,1.8,2.2,54,36715.0,Luke Ayling,4-2-3-1,Paul Tierney,Match Report,,30.0,3.0,25.0,2.0,16.0,6.0,19.3,0.0,0,0.2,2021,LeedsUnited
24,2022-02-23,19:45,Matchweek 19,Wed,Away,L,0,6,Liverpool,0.2,5.9,37,53018.0,Luke Ayling,4-1-4-1,Michael Oliver,Match Report,,5.0,0.0,3.0,0.0,3.0,2.0,21.1,0.0,0,-0.2,2021,LeedsUnited
25,2022-02-26,12:30,Matchweek 27,Sat,Home,L,0,4,Tottenham,1.5,1.9,50,36599.0,Luke Ayling,4-1-4-1,Craig Pawson,Match Report,,33.0,0.0,22.0,0.0,19.0,2.0,18.0,1.0,0,-1.5,2021,LeedsUnited
26,2022-03-05,12:30,Matchweek 28,Sat,Away,L,0,1,Leicester City,1.7,0.4,49,32236.0,Luke Ayling,4-2-3-1,David Coote,Match Report,,32.0,0.0,25.0,0.0,19.0,4.0,13.3,0.0,0,-1.7,2021,LeedsUnited
27,2022-03-10,19:45,Matchweek 20,Thu,Home,L,0,3,Aston Villa,0.2,1.5,51,36400.0,Luke Ayling,4-2-3-1,Simon Hooper,Match Report,,8.0,0.0,7.0,0.0,4.0,1.0,22.5,0.0,0,-0.2,2021,LeedsUnited
28,2022-03-13,14:00,Matchweek 29,Sun,Home,W,2,1,Norwich City,2.5,1.5,52,36321.0,Luke Ayling,4-2-3-1,Stuart Attwell,Match Report,,18.0,2.0,11.0,1.0,13.0,7.0,14.4,1.0,0,-0.5,2021,LeedsUnited
29,2022-03-18,20:00,Matchweek 30,Fri,Away,W,3,2,Wolves,2.0,1.2,52,31842.0,Luke Ayling,4-2-3-1,Kevin Friend,Match Report,,23.0,4.0,14.0,0.0,15.0,5.0,13.8,1.0,0,1.0,2021,LeedsUnited
30,2022-04-02,15:00,Matchweek 31,Sat,Home,D,1,1,Southampton,1.2,1.4,56,36580.0,Liam Cooper,4-2-3-1,Anthony Taylor,Match Report,,17.0,0.0,14.0,0.0,12.0,3.0,17.8,0.0,0,-0.2,2021,LeedsUnited
31,2022-04-09,15:00,Matchweek 32,Sat,Away,W,3,0,Watford,0.7,1.1,51,20957.0,Liam Cooper,4-2-3-1,Andre Marriner,Match Report,,12.0,3.0,7.0,2.0,10.0,5.0,17.9,0.0,0,2.3,2021,LeedsUnited
32,2022-04-25,20:00,Matchweek 34,Mon,Away,D,0,0,Crystal Palace,0.5,1.9,47,25357.0,Liam Cooper,4-2-3-1,Darren England,Match Report,,17.0,0.0,13.0,0.0,9.0,2.0,17.4,0.0,0,-0.5,2021,LeedsUnited
33,2022-04-30,17:30,Matchweek 35,Sat,Home,L,0,4,Manchester City,1.3,2.4,42,35771.0,Luke Ayling,5-4-1,Paul Tierney,Match Report,,11.0,0.0,8.0,0.0,7.0,1.0,12.2,0.0,0,-1.3,2021,LeedsUnited
34,2022-05-08,14:00,Matchweek 36,Sun,Away,L,1,2,Arsenal,0.3,2.0,36,60108.0,Luke Ayling,4-2-3-1,Chris Kavanagh,Match Report,,6.0,2.0,4.0,1.0,3.0,2.0,11.0,0.0,0,0.7,2021,LeedsUnited
35,2022-05-11,19:30,Matchweek 33,Wed,Home,L,0,3,Chelsea,0.4,1.3,33,36549.0,Liam Cooper,5-4-1,Anthony Taylor,Match Report,,9.0,0.0,5.0,0.0,5.0,0.0,19.3,0.0,0,-0.4,2021,LeedsUnited
36,2022-05-15,14:00,Matchweek 37,Sun,Home,D,1,1,Brighton,1.6,2.2,50,36638.0,Liam Cooper,4-2-3-1,Mike Dean,Match Report,,34.0,2.0,28.0,1.0,19.0,4.0,15.1,1.0,0,-0.6,2021,LeedsUnited
37,2022-05-22,16:00,Matchweek 38,Sun,Away,W,2,1,Brentford,1.3,0.8,51,16957.0,Liam Cooper,4-4-1-1,Paul Tierney,Match Report,,23.0,3.0,16.0,0.0,13.0,5.0,24.7,0.0,1,0.5,2021,LeedsUnited
0,2021-08-14,15:00,Matchweek 1,Sat,Home,L,1,2,Brighton,1.5,1.0,37,16910.0,Ben Mee,4-4-2,David Coote,Match Report,,23.0,2.0,19.0,0.0,14.0,3.0,16.2,1.0,0,-0.5,2021,Burnley
